H,18.04245,-66.03237,159.5,2019-08-05 18:59:41+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.041798,-66.032968,142.0,2019-08-05 19:00:05+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.047111,-66.040886,142.5,2019-08-05 19:04:59+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.04712,-66.041228,144.5,2019-08-05 19:05:03+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.056561,-66.034913,174.9,2019-08-05 19:14:38+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.044081,-66.040173,118.9,2019-08-06 15:52:03+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.044111,-66.040828,128.8,2019-08-06 15:53:16+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.032041,-66.03555,110.0,2019-08-06 16:21:53+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.032023,-66.035825,116.6,2019-08-06 16:23:45+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
H,18.032626,-66.03598,114.1,2019-08-06 16:37:41+00:00,2019-08-05 18:24:46+00:00,106.68,0.0009826332726835078
Meter 2,18.040925,-66.03551,113.2,2019-08-06 14:33:42+00:00,2019-08-06 14:33:42+00:00,111.25200000000001,0.0010551193513203476
Hose,18.041015,-66.035621,117.1,2019-08-06 14:36:25+00:00,2019-08-06 14:36:25+00:00,112.77600000000001,0.000865104289966787
Delete,18.042146,-66.036976,119.7,2019-08-06 14:53:18+00:00,2019-08-06 14:53:18+00:00,112.77600000000001,0.00018382793082851115
Start of Steep Road,18.032078,-66.035968,109.9,2019-08-06 16:32:15+00:00,2019-08-06 16:32:15+00:00,112.77600000000001,0.0006316898295992787
Exposed Pipe,18.041731,-66.035681,99.8,2019-08-06 14:45:49+00:00,2019-08-06 16:33:00+00:00,117.348,0.0008617590434488533
Exposed Pipe,18.032108,-66.036053,117.7,2019-08-06 16:33:00+00:00,2019-08-06 16:33:00+00:00,117.348,0.0008617590434488533
Exposed Pipe,18.034998,-66.030388,133.8,2019-08-06 17:08:32+00:00,2019-08-06 16:33:00+00:00,117.348,0.0008617590434488533
House at End of Path,18.041848,-66.036226,119.3,2019-08-06 14:55:24+00:00,2019-08-06 14:55:24+00:00,117.348,0.0007501529389490994
Tap,18.032096,-66.036056,115.6,2019-08-06 16:33:21+00:00,2019-08-06 16:33:21+00:00,117.348,0.0012850632278314528
